word,sentiment_score
gg,-0.22302743858576615
怕,-0.09734109392912402
該,0.03793193339484817
能,0.25045605843765356
話,-0.021956708868544467
只有,-0.00034130172096925144
),0.019814869740116876
出來,-0.022945674352765576
還,0.010471610899519021
大盤,-0.17836799627366023
跌停,-0.11209521702607854
搓,-0.19505354963548124
太,-0.08727510054427275
個,-0.10356226692343327
小道,-0.10542460489920694
進場,0.03423233924298483
塊,-0.1537989865617022
把,-0.036253209944401316
一,0.0006590314736790523
3,-0.03442301578575556
開,-0.01970429465729692
前,-0.08574480011936507
盤,-0.1774966000017507
台積電,-0.1246084965168381
著,0.06318012838112538
各位,0.12918697902831208
中,0.1095478539592124
回,-0.09023976837175623
開高,-0.13740901837423247
但,-0.06883429434733672
倒,-0.19380664061738354
沖,-0.02488554482400132
拜,-0.02682761531966819
夜盤,-0.08949359679734101
主力,-0.10622409705778943
一天,0.027189159574720987
幹,-0.2641574323993741
空單,-0.010077748253817685
元,0.008638141949650935
收,-0.1590261540187112
持股,-0.15340429172570513
期貨,0.04971876476882653
只,0.05249967481214966
結果,-0.0722751738871215
噴,-0.045805138597526635
陽明,0.09027224773397798
如果,0.1943816601425116
放空,0.0957126753507836
最近,0.1133902784215982
最,0.23985467088848866
和,-0.0317472686046719
讚,0.22340880483322714
叫,-0.161497648131324
爽,0.0885616369473939
年,-0.0718933952771248
撐,-0.09238185336338431
鬆,0.10371970593986139
真,0.22624743010964185
時候,0.17218322532727331
尾盤,-0.12380793305792656
停損,-0.09298510890484084
之前,0.08819673766031741
低,-0.08168393710419501
等等,0.0923107597041072
折折,-0.06111473816587143
只是,-0.07689874233733876
嘉偉,0.12327775404022341
A,-0.31707075137086366
長,0.003995664383281906
走,-0.06891434825962978
欸,-0.05535376792399863
出貨,-0.2885908984514317
多少,-0.00031759504327812365
先,0.10090762262956843
這個,0.03289436332176221
台灣,-0.1280957234638611
5,-0.1612765068345624
抄底,-0.0025441403195458857
二哥,-0.160741150798722
995,-0.11602915736777118
哪,-0.17160226841805262
空手,-0.22258668800697584
猛,-0.08031514885920514
出,0.07695170568952389
回來,-0.021221130643758503
日,0.0264037816189478
越,-0.020588068098268818
台積,-0.09242545160458449
股市,-0.024254754132699497
鬼,-0.14465376684176998
看來,0.033062092100243
打,-0.1426935378093387
哥,-0.04372359450654438
上車,-0.06971576395252442
一點,-0.006557063246002919
張,0.027757088197269023
一起,0.18608823293171103
4,-0.008519177662236853
肉,-0.10070413893861219
所以,-0.011460455468657593
耶,0.04615517102488234
v,0.035474300491930295
老,-0.07531110699841177
100,-0.15546443803719137
萬海,0.08471736010016832
那麼,-0.12620444643414638
別,-0.04084991940429867
早,0.12405736211012251
破,-0.08584689598272843
請,0.08224809808011657
看看,0.10565613838978853
行情,0.11953211088157517
......,-0.21547069320620704
聽,-0.005340514111789726
無腦,0.09495116891638339
當沖,0.016371330347754197
因為,-0.039245604831005525
嘛,-0.23732397578466385
發哥,0.029921253915409812
金融,-0.004594056999691254
套,-0.00010353745095226602
一次,0.09194041657121957
合一,0.042314745729017084
今年,0.11066986491363251
多多,-0.031236979149134578
200,-0.10475943449111091
不過,0.1600909846814388
掉,-0.2693303003620829
AI,0.028396851085060845
投信,0.0345122966825715
平盤,-0.18542111436526176
50,-0.0873107315557518
20,-0.03242591902027536
上去,-0.12902582129973222
便宜,0.06952886393128622
30,-0.04218465460263154
噴噴,0.03865167788950326
黑,-0.23544794845419542
像,-0.03203650240205853
從,0.05090904848632042
紅茶,0.09577540853718146
這種,-0.13228667718451917
靠,0.03962418087619893
較,0.019415582536703613
國巨,0.09875017900667513
線,-0.1302357262479646
們,0.11944328602172025
早上,-0.14494812640652507
騙,-0.3855632023140456
一根,-0.006831241091250641
.....,-0.21168412067679152
、,0.10647640049969846
穩,0.22586844430647593
假,-0.2834303462533373
300,-0.11797595184504704
指數,-0.1389635238161148
收盤,0.016433099171421644
救命,-0.16751302403898513
亂,-0.3260261201617598
我們,-0.05635743889317498
XDD,-0.17787577738861945
多蛙,0.025262906258895265
融資,0.027499695549290756
燈,0.12330358012415268
美國,-0.07512396930089521
天天,0.09379300297947615
盤後,-0.039499104425250134
那個,-0.11534308986857453
阿榮,0.004835734966324612
綠,-0.2289945410320921
世界,0.044439559587291
睡,-0.01736178075044463
哲哲,-0.014193684660015318
用,0.1405496279051653
更,-0.07657313020873159
小兒,-0.15816074377677358
哭,-0.3158518969526468
大獲,0.2503831249568226
9,0.04413681309915839
